title_tt,title_sp,album_tt,album_sp,artist,videos,views,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity
Close Eyes,Close Eyes,Close Eyes,Close Eyes,DVRST,74,11400000,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,4,132346,83
Big Shark,Big Shark,Big Shark,Big Shark,Russ Millions,21,7800000,0.81,0.93,10,-5.857,0,0.294,0.398,3.32e-06,0.0796,0.936,139.995,4,192000,71
Eleanor Rigby,Eleanor Rigby,A Tribute to the Beatles - 2,Eleanor Rigby,Cody Fry,9,97400,0.316,0.229,4,-10.821,0,0.0311,0.697,0.00211,0.128,0.209,130.447,4,280480,75
Burning Pile,Burning Pile,O My Heart,O My Heart,Mother Mother,24,527100,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,262173,78
Dance of the Little Swans,Dance of the Little Swans,Switched On Classics Vol. 4 - A Contemporary Classical Experience,My First Ballet Class Album,The Twinkle Stars,9,294500,0.804,0.402,11,-14.982,0,0.0557,0.929,0.902,0.105,0.987,103.029,4,75146,35
Stin Igia Tis Aharistis - Live,Stin igia tis aharistis - Live,Alekos Zazopoulos Maya - Maya Live 2012,53 megales epitihies live apo tis Notes - Live,Alekos Zazopoulos,9,91100,0.57,0.702,9,-4.523,0,0.0401,0.579,0.0,0.753,0.61,144.014,4,181640,18
Ahhhhhhhhhhhhhh,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,Metamorphosis,Jalin The Album,Pewdiecake2music,5,176600,0.283,0.447,11,-18.728,0,0.0587,0.0115,0.92,0.123,0.557,83.895,5,189858,0
Wake Me Up (Instrumental),Wake Me Up - Instrumental,,Wake Me Up (Instrumental),Nylonwings,20,16700000,0.643,0.347,6,-8.783,0,0.0332,0.881,0.904,0.127,0.293,93.014,4,251720,33
Sadness,Sadness and Sorrow,,Naruto Vibes,Kato,16,525800,0.54,0.442,4,-11.105,0,0.0291,0.43,0.938,0.38,0.278,140.054,4,122286,55
SAD!,Sad Beautiful Tragic (Taylor's Version),?,Red (Taylor's Version),Taylor Swift,7,82800,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,3,284773,79
That's Amore,That's Amore,That Certain Party,"Dean Martin: The Capitol Recordings, Vol. 4 (1952-1954)","Dean Martin, Dick Stabile And His Orchestra",13,33400000,0.471,0.146,10,-13.6,1,0.0309,0.782,0.0,0.0888,0.595,78.554,4,190400,61
Gia Ola Ikanoi (Original Soundtrack of Tzamaika),Gia Ola Ikanoi (Original Soundtrack of Tzamaika),Jamaica,Jamaica,Christos Mastoras,10,60300,0.695,0.629,9,-7.466,1,0.0289,0.036,0.0,0.365,0.765,109.962,4,238078,14
Supermodel,Supermodel,"Kickin' Up Your Heels, Vol. 1",Ctrl,SZA,20,14900000,0.613,0.442,6,-8.874,1,0.288,0.651,0.0,0.26,0.252,119.737,5,181120,71
Al pacino,Al Pacino,Al pacino,Al Pacino,"Timmy Trumpet, Krunk!",8,153000,0.817,0.921,6,-5.022,1,0.168,0.0129,0.58,0.0641,0.617,132.015,4,221579,54
Doomsday - Piano Reprise,Doomsday - Piano Reprise,Doomsday - Piano Reprise,Doomsday (Piano Reprise),Architects,5,33000,0.347,0.127,6,-14.761,0,0.053,0.921,0.000117,0.0793,0.354,164.922,3,245856,46
Numb (Chill Mix),Numb - Chill Mix,Numb,Numb,Elderbrook,6,115900,0.504,0.432,0,-11.057,0,0.0494,0.902,0.0268,0.17,0.0939,118.068,4,199322,57
Slumber Party (feat. Princess Nokia),Slumber Party (feat. Princess Nokia),DEMIDEVIL,DEMIDEVIL,"Ashnikko, Princess Nokia",19,49200,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,4,178405,79
El Techo,Viendo el Techo,,Viendo el Techo,Jay Wheeler,29,9600000,0.741,0.558,11,-6.029,0,0.229,0.306,0.000327,0.1,0.265,179.972,4,188955,71
Sex on Fire,Sex on Fire,Sex on Fire,Only By The Night,Kings of Leon,11,65900,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4,203347,81
I Got 5 On It,I Got 5 On It,Luniz Greatest Hits,Operation Stackola,"Luniz, Michael Marshall",5,71800,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,4,253533,74
Count on Me (Instrumental Version),Count on Me (Instrumental Version),Ukulele - Instrumental Pop Covers,Classic Hits on Ukulele,Matt Carlson,5,271500,0.569,0.117,0,-14.895,1,0.0937,0.925,0.849,0.11,0.644,168.37,4,181000,22
Bad boy,Bad Boy (with Young Thug),Loud,Bad Boy (with Young Thug),"Juice WRLD, Young Thug",82,14100000,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,4,157355,75
You're Beautiful,You're Beautiful,100 Greatest Number Ones,Back to Bedlam,James Blunt,35,31700,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4,209493,77
Background sound (horror),"Halloween Party - Scary Background Sounds: Castle Thunder, Howling Wind and Dungeon Dripping",,Halloween Party - Scary Sounds for Halloween,Ultimate Horror Sounds,13,109900,0.267,0.467,2,-16.872,0,0.0665,0.509,0.911,0.0854,0.0385,134.414,3,599002,21
Psyrri,Psyrri,Ki An Pote Marathei,Ki An Pote Marathei,Marina Spanou,5,61000,0.572,0.19,5,-12.708,1,0.0344,0.738,7.87e-06,0.0931,0.13,125.985,4,249140,30
Las Divinas,Las Divinas,Patito Feo,Las Divinas,Patito Feo,5,145500,0.796,0.689,4,-4.979,0,0.0536,0.111,1.99e-05,0.33,0.924,112.009,4,111543,51
Alors on danse - Radio Edit,Alors on danse - Radio Edit,Alors On Danse,Cheese,Stromae,22,3200000,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,4,206067,79
Before You Go,Before You Go,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,19,7500000,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4,215107,84
Better Off Alone,Better Off Alone,Better Off Alone - Single,Who Needs Guitars Anyway?,Alice DJ,32,23800000,0.671,0.88,8,-6.149,0,0.0552,0.00182,0.667,0.285,0.786,136.956,4,214883,73
In My Mind,In My Mind,In My Mind,In My Mind,Lyn Lapid,29,36200000,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,162794,80
Coolant,Coolant,Coolant,Coolant,Farruko,32,48000000,0.827,0.85,8,-4.836,1,0.14,0.192,0.0,0.043,0.961,168.012,4,211436,64
Count My Blessings,Count My Blessings,Count My Blessings,1994,Ajmw,11,463800,0.692,0.502,2,-11.448,1,0.0509,0.804,0.909,0.097,0.983,75.015,4,115200,52
Oogway Ascends,Oogway Ascends,Kung Fu Panda - Original Motion Picture Soundtrack,Kung Fu Panda (Original Motion Picture Soundtrack),"Hans Zimmer, John Powell",4,44100,0.168,0.235,5,-17.462,1,0.0389,0.681,0.852,0.089,0.0791,109.098,3,123507,59
NDA,NDA,NDA,Happier Than Ever,Billie Eilish,14,70400000,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,4,195777,79
motive,motive (with Doja Cat),Positions,Positions,"Ariana Grande, Doja Cat",10,199500,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4,167990,79
Forest Sounds,Forest Sounds,Nature Sounds,Forest Sounds for Relaxation,Forest Sounds For Relaxation,6,15400000,0.44,0.11,10,-39.491,0,0.839,0.03,0.898,0.217,0.473,127.467,3,66508,32
Zorba's Dance (Sirtaki),Zorba's Dance (Sirtaki),Zorba's Dance (Sirtaki),Zorba's Dance (Sirtaki),Aroma,11,601600,0.855,0.962,7,-5.574,1,0.0548,0.0812,0.361,0.0983,0.742,126.024,4,138571,32
Happy Birthday Song,Happy Birthday Song,Happy Birthday Song,"Cocomelon Kids Hits, Vol. 3",Cocomelon,7,326600,0.866,0.387,4,-11.011,1,0.0345,0.403,0.0,0.145,0.79,94.976,3,62229,59
Vacation Bible School,Vacation Bible School,Vacation Bible School,Vacation Bible School,Ayesha Erotica,9,507300,0.624,0.579,11,-11.744,0,0.21,0.113,0.0,0.0638,0.652,130.034,4,291852,74
It's Tricky,It's Tricky,Raising Hell,Raising Hell,Run–D.M.C.,9,127800,0.965,0.857,11,-8.458,0,0.17,0.00131,0.0,0.0726,0.951,127.656,4,183760,71
Ice Cream,Ice Cream (with Selena Gomez),Ice Cream,THE ALBUM,"BLACKPINK, Selena Gomez",16,45700000,0.79,0.701,9,-4.81,1,0.365,0.0317,8.06e-05,0.0311,0.91,159.972,4,177813,70
Om Mani Padme Hum,Om Mani Padme Hum,"Piano Mantra, Vol. 2",Secret Sounds,Veet Vichara & Premanjali,15,66700,0.292,0.172,4,-13.951,1,0.0325,0.97,3.71e-05,0.112,0.289,138.338,4,393227,52
Kou Pepe,Kou Pepe,Kou Pepe,Kou Pepe,Panos Kalidis,8,89400,0.721,0.843,8,-5.011,0,0.259,0.187,1.06e-05,0.368,0.792,183.992,4,188206,44
SUPERSTAR,Superstar,Mind Games,Once Twice Melody,Beach House,11,15300,0.496,0.9,3,-6.147,1,0.0381,0.0494,0.882,0.146,0.389,117.948,4,368667,61
RAPSTAR,RAPSTAR,RAPSTAR,RAPSTAR,Polo G,10,47100,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,4,165926,83
"I spoke to the devil in miami, he said everything would be fine","I Spoke to the Devil in Miami, He Said Everything Would Be Fine (Remix)","I spoke to the devil in miami, he said everything would be fine","I Spoke to the Devil in Miami, He Said Everything Would Be Fine (Remix)",Erikthemc,17,198500,0.373,0.362,2,-14.856,1,0.0792,0.982,0.0137,0.143,0.212,84.89,4,92122,56
Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),"Doja Cat, SZA",47,1900000,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,208867,90
I Don't Do Drugs (feat. Ariana Grande),I Don't Do Drugs (feat. Ariana Grande),Planet Her,Planet Her,"Doja Cat, Ariana Grande",3,114400,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,4,188893,76
Λένε,Λένε,Σύνορα,Σύνορα,"Social Waste, DJ Booker",5,192900,0.702,0.665,9,-8.305,0,0.158,0.0605,1.96e-06,0.113,0.611,150.021,4,283991,28
Get Back,Get Back,Meet The Woo 2,Meet The Woo 2,Pop Smoke,18,339100,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.566,142.006,4,108160,75
Porsche Cayenne,Porsche Cayenne,Porsche Cayenne,Chicken and Cake,"B.a.R.S. Murre, Riff Raff Sodmg",10,201700,0.689,0.635,1,-11.726,1,0.0745,0.137,0.168,0.234,0.509,91.312,4,184960,30
Turn It Up (feat. Tommy Cash),Turn It Up (feat. Tommy Cash),Turn It Up (feat. Tommy Cash),Turn It Up (feat. Tommy Cash),"Oliver Tree, Little Big, Tommy Cash",14,90800000,0.849,0.764,11,-6.42,1,0.0342,0.0716,0.00648,0.104,0.906,130.007,4,129621,67
6locc 6a6y,6locc 6a6y,6locc 6a6y,6locc 6a6y,Lil Loaded,5,76300,0.871,0.702,5,-8.025,1,0.253,0.296,0.0,0.0912,0.675,125.089,4,131286,73
aesthetic,Aesthetic? (More Like Ass-Pathetic),,All The Toppings,Panucci's Pizza,13,9600000,0.473,0.334,10,-6.785,1,0.0371,0.959,7.4e-05,0.28,0.412,117.441,4,198741,55
Rude,Rude,Don't Kill the Magic,Don't Kill the Magic,MAGIC!,4,26400000,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,4,224840,80
Yummy,Yummy,Yummy,The Best New Year's Party Album In The World...Ever!,Justin Bieber,15,98800000,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,4,208520,0
Aesthetic,Aesthetic? (More Like Ass-Pathetic),Life in Colors,All The Toppings,Panucci's Pizza,22,389900,0.473,0.334,10,-6.785,1,0.0371,0.959,7.4e-05,0.28,0.412,117.441,4,198741,55
Tu Badal Gaya Sajna,Tu Badal Gaya Sajna,Tu Badal Gaya,Tu Badal Gaya,"Shazia Manzoor, Sukshinder Shinda",2,6961,0.44,0.694,8,-5.002,0,0.0451,0.422,0.0,0.0534,0.363,135.984,4,322880,7
Fimi,family ties (with Kendrick Lamar),Fimi,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",24,173100,0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,4,252070,85
I Can't Stop (Ekali Tribute),I Can't Stop (Ekali Tribute),I Can't Stop (Ekali Tribute),I Can't Stop (Ekali Tribute),"Flux Pavilion, Ekali",16,10200000,0.427,0.637,0,-7.569,0,0.0941,0.153,0.00273,0.0718,0.122,144.888,4,238345,54
Dance Monkey,Dance Monkey,100 Greatest 10s: The Best Songs of Last Decade,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,10,71800,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4,209438,81
Anaveis Foties,Anaveis Foties,Gia - Collector's Edition,Gia - Collector's Edition,Despina Vandi,4,258200,0.824,0.855,6,-3.479,0,0.0393,0.572,0.0,0.191,0.966,135.071,4,258763,42
Touch It,Touch It,Touch It,Dangerous Woman,Ariana Grande,106,45800000,0.536,0.694,7,-4.369,0,0.0332,0.0303,0.0,0.183,0.291,100.906,4,260000,59
damn!,damn!,damn!,damn!,"Jeris Johnson, Ricky Desktop",12,50100,0.754,0.591,0,-7.341,1,0.0414,0.219,0.0188,0.209,0.859,119.96,4,114250,66
She Make It Clap,She Make It Clap,She Make It Clap,She Make It Clap,Soulja Boy,23,2200000,0.941,0.471,1,-13.087,1,0.494,0.0308,0.00838,0.0837,0.487,119.898,4,111550,73
Dernière danse,Dernière danse,Mini World,Mini World,Indila,20,5500000,0.669,0.449,0,-7.658,0,0.0489,0.184,0.0,0.0729,0.327,114.926,4,213493,73
Ramenez la coupe à la maison,Ramenez la coupe à la maison,Marchand de sable,Marchand de sable,Vegedream,19,58800000,0.808,0.661,0,-6.237,0,0.0395,0.0358,0.0,0.138,0.804,107.992,4,235556,76
EL PONY,EL PONY,EL PONY,EL PONY,Daddy Yankee,8,137500,0.825,0.771,2,-2.515,0,0.0796,0.075,3.89e-05,0.093,0.929,154.001,4,212416,67
As the World Caves In - Wuki Remix,As the World Caves In - Wuki Remix,As the World Caves In - Wuki Remix,As the World Caves In (Wuki Remix),"Sarah Cothran, Wuki",19,2100000,0.589,0.499,7,-8.657,1,0.314,0.33,2.87e-06,0.0573,0.0385,125.133,4,176640,63
Dance Monkey,Dance Monkey,Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,8,23600,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4,209438,81
Gucci Gang,Gucci Gang,Gucci Gang,Lil Pump,Lil Pump,13,62300,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,4,124056,66
American Pie,American Pie,Rearview Mirror: An American Musical Journey,American Pie,Don McLean,2,219000,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,4,516893,76
Slow Down,Slow Down,Paradise EP,Paradise EP,Chase Atlantic,13,62000,0.477,0.788,10,-4.46,1,0.0362,0.0183,1.78e-06,0.294,0.255,129.967,4,212093,77
Low Remix 2021,Hunting High and Low - Remix; 2016 Remaster,Low Remix 2021,Time and Again: The Ultimate a-ha,a-ha,15,10000000,0.526,0.639,9,-7.761,0,0.0345,0.309,0.0,0.103,0.29,116.889,4,227360,30
Hood Baby,Hood Baby,The Cure,Hood Baby,KBFR,7,202900,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,4,110063,58
See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Furious 7: Original Motion Picture Soundtrack - Deluxe,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",19,4600000,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,229526,81
Exotiko Harmani,Exotiko Harmani,Exotiko Harmani,Exotiko Harmani,"Penny Baltatzi, The Swingin' Cats",4,37100,0.524,0.883,11,-3.863,1,0.15,0.441,0.0,0.0793,0.785,189.785,4,268200,37
Shoota,Shoota (feat. Lil Uzi Vert),Die Lit,Die Lit,"Playboi Carti, Lil Uzi Vert",12,704000,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,4,153800,80
Etsi,Easily,Etsi,A Song For Every Moon,Bruno Major,8,82500,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,3,210240,75
Salt,Salt,Salt,Heaven & Hell,Ava Max,5,46700000,0.693,0.835,6,-3.242,1,0.0624,0.131,0.0,0.073,0.744,128.052,4,180283,74
Harry Potter Theme Song,Harry Potter (Hedwig's Theme Song) [Main Theme Remix],,Movie & TV Show Soundtrack Remixes,The Trap Remix Guys,74,34500000,0.774,0.519,5,-10.748,0,0.0426,0.00844,0.738,0.113,0.13,130.049,3,72000,32
Mask Off	,Mask Off,,FUTURE,Future,21,21900000,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4,204600,81
Gangnam Style,Gangnam Style (강남스타일),Gangnam Style (In The Style Of PSY feat. Mc Hammer) - Single,Gangnam Style (강남스타일),PSY,13,118900,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,4,219493,72
Theos - Terry Petras & Petros Karras Remix,Theos - Terry Petras & Petros Karras Remix,Theos - Terry Petras & Petros Karras Remix,Theos (Terry Petras & Petros Karras Remix),"Nino Xypolitas, Terry Petras, Petros Karras",2,126500,0.807,0.847,11,-2.395,0,0.104,0.0323,0.00051,0.0819,0.795,100.028,4,235200,29
Gelato al cioccolato,Gelato Al Cioccolato,Pupo,Ciao,Pupo,9,67100,0.676,0.875,9,-11.731,0,0.067,0.0694,8.18e-06,0.7,0.828,140.053,4,214173,46
Anime Sunset - Lofi Chill,Anime Sunset - Lofi Chill,Aesthetic Songs: Lo-fi Edition,Aesthetic Songs: Lo-fi Edition,Aesthetic Music,16,96700,0.594,0.231,9,-10.281,1,0.062,0.777,0.858,0.102,0.561,79.941,4,95668,34
Beggin',Beggin',BornWinner,Chosen,Måneskin,10,83700,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,4,211560,94
Goodness of God,Goodness of God - Live,Peace,Victory (Live),"Bethel Music, Jenn Johnson",11,258300,0.466,0.67,8,-4.701,1,0.0297,0.155,0.0,0.145,0.395,126.142,4,296400,64
Disco Inferno,Disco Inferno,Best Of 50 Cent,The Massacre,50 Cent,29,3900000,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,4,214227,71
Ellada Hora Tou Fotos - Live,Ellada Hora Tou Fotos - Live,30 Hronia Katy Garbi - Live Katrakio 2019,30 Hronia Katy Garbi (Live Katrakio 2019),Katy Garbi,82,548500,0.655,0.836,0,-5.167,0,0.0919,0.18,0.0,0.884,0.605,119.191,4,155069,19
Otan Se Eicha Protodei,Otan Se Eicha Protodei,Ola Ellinika - Summer,Amazing,Professional Sinnerz,8,24400,0.828,0.7,7,-7.094,1,0.213,0.398,0.0,0.435,0.597,95.998,4,232467,40
Soldiers,Soldiers,Soldiers,Soldiers,Otherwise,9,52500,0.592,0.877,2,-4.05,0,0.0502,0.0095,0.000171,0.131,0.712,117.106,4,241849,64
Entombment of a Machine,Entombment of a Machine,Doom,Doom,Job For A Cowboy,1,238600,0.2,0.974,7,-4.229,1,0.291,1.84e-05,0.161,0.36,0.215,80.123,4,247520,48
Hips Don't Lie (feat. Wyclef Jean),Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira, Wyclef Jean",42,345900,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4,218093,82
Mission Impossible (Main Theme),Mission: Impossible Main Theme - Piano Version,Weekend Tv & Movie Themes Playlist,Mission: Impossible Main Theme (Piano Version),Patrik Pietschmann,32,11800000,0.296,0.199,7,-17.401,0,0.0421,0.973,0.857,0.165,0.236,80.239,4,289584,28
Arcade,Arcade,Arcade,Arcade,Duncan Laurence,48,74700000,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3,183624,83
Vgazei Story,Vgazei Story,Vgazei Story,Vgazei Story,"Sele, Ripen",15,204900,0.587,0.55,0,-5.491,0,0.134,0.378,0.000708,0.0706,0.534,100.01,4,213000,44
Bad Girls,Bad Girls,Matangi,Matangi,M.I.A.,74,74200000,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,4,227520,77
"Merrie Melodies Closing Theme ""That's All Folks""","Merrie Melodies Closing Theme ""That's All Folks""",Bugs Bunny On Broadway,Bugs Bunny On Broadway,Bugs Bunny,11,72800,0.541,0.641,7,-8.697,1,0.102,0.639,0.0114,0.334,0.773,80.677,3,25733,1
Something New (feat. Ty Dolla $ign),Something New (feat. Ty Dolla $ign),Rolling Papers 2,Rolling Papers 2,"Wiz Khalifa, Ty Dolla $ign",5,25600,0.814,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581,4,200774,62
Cherrybonbon,チェリーボンボン,KPP BEST,KPP BEST,Kyary Pamyu Pamyu,6,106300000,0.691,0.954,1,-1.755,1,0.0341,0.223,0.004,0.138,0.808,130.037,4,218467,55
You're Perfect,You're Perfect,You're Perfect,You're Perfect,Charly Black,11,118700,0.817,0.855,7,-3.282,0,0.244,0.318,0.0,0.0517,0.783,104.909,4,196973,66
Metamorphosis,Metamorphosis Two,,Fresh Classical,"Philip Glass, Henrik Måwe",34,9200000,0.204,0.091,9,-19.384,0,0.0406,0.974,0.949,0.111,0.0524,114.622,4,406117,0
Explosion,Explosion,"Total Club XXL, Vol. 4",Explosion,"Apple Beat, Chris Jonex, David Marulanda, Constantino",6,73000,0.594,0.728,9,-6.101,0,0.0807,0.0526,0.0,0.101,0.586,126.957,4,130394,72
love nwantiti (feat. Dj Yo! & AX'EL) [Remix],love nwantiti (feat. Dj Yo! & AX'EL) - Remix,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],love nwantiti (feat. Dj Yo! & AX'EL) [Remix],"CKay, DJ Yo, AX'EL",262,77300000,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,3,188369,93
Arcade - Slowed,Arcade(Slowed),Arcade - Slowed,Arcade(Slowed),Cozy Soundz,11,1400000,0.31,0.163,6,-22.099,0,0.0555,0.839,0.009,0.145,0.238,122.217,4,217144,63
INFERNO,INFERNO,INFERNO,INFERNO,"Sub Urban, Bella Poarch",19,70300000,0.82,0.611,9,-5.02,0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,4,133134,82
Toxic,Toxic,Toxic,In The Zone,Britney Spears,2,44500,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,198800,82
Bad boy,Bad Boy (with Young Thug),Loud,Bad Boy (with Young Thug),"Juice WRLD, Young Thug",16,5600000,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,4,157355,75
10 Taxitites,10 Taxitites,10 Taxitites,10 Taxitites,Yama,20,99400,0.578,0.689,6,-9.377,0,0.0755,0.466,0.0,0.101,0.908,90.086,4,160667,30
Take Me To Church,Take Me to Church,Hozier - Special Edition,Hozier (Expanded Edition),Hozier,13,355200,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,241693,76
Casin,Casino Royale,Points of Interest,Records of the SMP,Derivakat,12,43200,0.553,0.779,8,-6.453,1,0.0373,0.0422,0.0,0.0639,0.627,100.065,4,181238,60
Hezalım,Healing,Ağlayı Ağlayı / Lele Kirvo,Healing,FLETCHER,3,372700,0.572,0.621,2,-7.298,1,0.0336,0.543,2.19e-06,0.124,0.35,159.989,4,187544,67
Shooting Stars,Shooting Stars,Shooting Stars,Bag Raiders (Deluxe),Bag Raiders,11,280300,0.636,0.72,11,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,4,235813,69
Mystery,Mystery Lady (feat. Don Toliver),Ftr Hits Compilation,Mystery Lady (feat. Don Toliver),"Masego, Don Toliver",7,169200,0.747,0.494,3,-7.957,0,0.141,0.393,0.0,0.0982,0.624,76.006,4,228453,70
Take My Hand,Take My Hand,Take My Hand,House Clubhits Megamix 2022,"Klaas, Freischwimmer, Sary",16,109700000,0.53,0.885,4,-6.606,1,0.0682,0.00165,0.0,0.103,0.226,132.058,4,168126,3
In The End - Mellen Gi Remix,In The End - Mellen Gi Remix,In The End,In The End,"Tommee Profitt, Fleurie, Mellen Gi",75,46700000,0.618,0.611,7,-6.654,0,0.11,0.477,0.0333,0.162,0.224,88.07,4,218189,75
Goodbye My Lover,Goodbye My Lover,Best of 2000's Hits,Back to Bedlam,James Blunt,6,59600,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,4,258653,70
The Next Episode,The Next Episode,The Dictator - Music from the Motion Picture,2001,"Dr. Dre, Snoop Dogg",10,1500000,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4,161507,77
morgen meditation - guidet meditation,morgen meditation - guidet meditation,Fred begynder med mig / Meditationer (Guidede meditationer),Fred begynder med mig / Meditationer (Guidede meditationer),Lisbett Wedendahl / LIFT YOUR MIND,7,194200,0.119,0.00102,5,-33.214,1,0.046,0.907,0.4,0.0994,0.0498,95.772,4,660000,6
Doorbell Ringing,Ringing Doorbells,Doorbell Ringing,Paddington (Original Motion Picture Soundtrack),Nick Urata,11,188800,0.297,0.11,3,-20.093,1,0.0359,0.975,0.944,0.109,0.247,172.14,3,117040,11
Tatouaz,Tatouaz,Tatouaz,Tatouaz,Petros Iakovidis,7,2900000,0.597,0.905,2,-4.112,0,0.0396,0.0212,0.0,0.0817,0.835,157.966,4,196515,51
I'm A Survivor,I'm A Survivor,Reba #1's,Greatest Hits Volume III - I'm A Survivor,Reba McEntire,11,28200000,0.571,0.617,2,-5.032,1,0.0348,0.328,0.0,0.115,0.574,88.154,4,187373,56
Black Swan,Black Swan,,MAP OF THE SOUL : 7,BTS,11,27900,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023,4,198261,69
